userId,mean_user_rating,views_per_day,log_total_views,user_cluster
5071,4.7368421052631575,76.0,4.343805421853684,0
656,3.9285714285714284,21.0,3.7612001156935624,0
2960,3.6666666666666665,21.0,3.091042453358316,0
3756,3.730769230769231,26.0,3.295836866004329,0
325,3.7,20.0,3.044522437723423,0
720,4.125,6.0,3.2188758248682006,1
3271,4.117647058823529,0.2833333333333333,3.5553480614894135,1
4081,3.9655172413793105,14.5,4.07753744390572,1
850,3.5,24.0,3.2188758248682006,0
762,3.090909090909091,22.0,3.1354942159291497,0
6380,3.6122448979591835,49.0,3.912023005428146,0
3539,3.625,32.0,3.4965075614664802,0
2422,3.3333333333333335,30.0,3.4339872044851463,0
818,3.6333333333333333,30.0,3.4339872044851463,0
1547,3.406474820143885,278.0,5.631211781821365,0
5436,3.217391304347826,23.0,3.1780538303479458,0
6100,4.4,0.47297297297297297,3.58351893845611,1
5213,4.08,25.0,3.258096538021482,0
4456,3.7142857142857144,21.0,3.091042453358316,0
6278,4.217391304347826,23.0,3.1780538303479458,0
3886,3.6052631578947367,38.0,3.6635616461296463,0
5461,3.739130434782609,23.0,3.1780538303479458,0
2354,4.0,47.0,3.871201010907891,0
5246,3.576923076923077,26.0,3.295836866004329,0
3727,3.3548387096774195,31.0,3.4657359027997265,0
6581,3.5454545454545454,33.0,3.5263605246161616,0
2346,3.5,14.0,3.367295829986474,1
4014,3.4,30.0,3.4339872044851463,0
6598,3.5,28.0,3.367295829986474,0
642,3.8372093023255816,43.0,3.784189633918261,0
3647,3.44,25.0,3.258096538021482,0
130,3.4346153846153844,1.4364640883977902,5.564520407322694,1
2944,3.3333333333333335,24.0,3.2188758248682006,0
4989,3.4168012924071083,1.1723484848484849,6.429719478039138,1
6391,4.230769230769231,130.0,4.875197323201151,0
5448,2.6,45.0,3.828641396489095,0
1827,4.125,32.0,3.4965075614664802,0
2076,3.3333333333333335,42.0,3.7612001156935624,0
2734,3.432,1.288659793814433,5.5254529391317835,1
48,3.919191919191919,0.8319327731092437,4.605170185988092,1
3259,3.5165165165165164,333.0,5.811140992976701,0
326,3.2857142857142856,21.0,3.091042453358316,0
684,4.035714285714286,28.0,3.367295829986474,0
2472,4.018867924528302,53.0,3.9889840465642745,0
4143,4.375,24.0,3.2188758248682006,0
324,3.1794871794871793,39.0,3.6888794541139363,0
1625,3.4025974025974026,77.0,4.356708826689592,0
3744,3.19672131147541,61.0,4.127134385045092,0
1555,3.1366906474820144,1.3627450980392157,5.631211781821365,1
4874,3.1904761904761907,21.0,3.091042453358316,0
4727,4.35,20.0,3.044522437723423,0
3352,3.157766990291262,0.7877629063097514,6.023447592961033,1
5078,3.2666666666666666,30.0,3.4339872044851463,0
2031,3.8666666666666667,0.2112676056338028,3.828641396489095,1
159,4.0,26.0,3.295836866004329,0
5598,3.652173913043478,46.0,3.8501476017100584,0
199,3.5483870967741935,31.0,3.4657359027997265,0
688,3.806451612903226,2.735294117647059,5.231108616854587,1
4664,3.310344827586207,0.11132437619961612,4.07753744390572,1
5646,3.2448979591836733,49.0,3.912023005428146,0
4162,3.5664556962025316,316.0,5.75890177387728,0
2773,3.4482758620689653,58.0,4.07753744390572,0
5174,2.923076923076923,26.0,3.295836866004329,0
4943,4.07258064516129,9.538461538461538,4.8283137373023015,1
1180,3.576923076923077,26.0,3.295836866004329,0
2520,3.9607843137254903,51.0,3.9512437185814275,0
5196,4.363636363636363,33.0,3.5263605246161616,0
6579,3.55,20.0,3.044522437723423,0
5430,4.858974358974359,0.2937853107344633,5.056245805348308,1
1508,3.857142857142857,0.5743589743589743,4.727387818712341,1
5194,4.304347826086956,23.0,3.1780538303479458,0
2686,4.4,55.0,4.02535169073515,0
4219,4.536585365853658,10.25,3.7376696182833684,1
3939,4.428571428571429,1.6578947368421053,4.1588830833596715,1
5658,3.0461095100864553,1.613953488372093,5.8522024797744745,1
6629,4.0,25.0,3.258096538021482,0
443,3.883720930232558,43.0,3.784189633918261,0
3148,3.5906040268456376,149.0,5.0106352940962555,0
2083,3.3333333333333335,0.42359767891682787,5.393627546352362,1
5535,3.4761904761904763,21.0,3.091042453358316,0
1357,3.4477611940298507,2.392857142857143,4.219507705176107,1
4047,3.076923076923077,39.0,3.6888794541139363,0
4341,3.1983471074380163,2.1607142857142856,4.804021044733257,1
5634,2.923076923076923,26.0,3.295836866004329,0
2174,4.251908396946565,16.375,4.882801922586371,0
3920,3.9022556390977443,1.3854166666666667,4.897839799950911,1
2445,3.9545454545454546,22.0,3.1354942159291497,0
5989,3.4347826086956523,23.0,3.1780538303479458,0
4041,3.130434782608696,23.0,3.1780538303479458,0
6678,4.586206896551724,29.0,3.4011973816621555,0
6025,3.97196261682243,107.0,4.68213122712422,0
5,4.2727272727272725,33.0,4.204692619390966,0
3430,3.88,0.42016806722689076,3.9318256327243257,1
5427,3.5,80.0,4.394449154672439,0
5281,3.404255319148936,23.5,3.871201010907891,0
4979,3.7346938775510203,1.75,3.912023005428146,1
3823,2.72,25.0,3.258096538021482,0
2058,3.4358974358974357,39.0,3.6888794541139363,0
2532,3.5652173913043477,23.0,3.1780538303479458,0
4319,3.324324324324324,0.8222222222222222,3.6375861597263857,1
4803,4.0,20.0,3.044522437723423,0
849,3.4,20.0,3.044522437723423,0
2258,3.626865671641791,4.32258064516129,4.90527477843843,1
3495,3.5625,32.0,3.4965075614664802,0
5649,3.3076923076923075,26.0,3.295836866004329,0
4322,3.25,28.0,3.367295829986474,0
781,3.4,50.0,3.9318256327243257,0
6521,4.714285714285714,28.0,3.367295829986474,0
3517,3.4328358208955225,134.0,4.90527477843843,0
5755,3.6808510638297873,47.0,3.871201010907891,0
4925,3.85,20.0,3.044522437723423,0
1974,3.7,20.0,3.044522437723423,0
4963,3.986111111111111,0.8780487804878049,4.290459441148391,1
4455,3.5783132530120483,2.128205128205128,4.430816798843313,1
5538,3.025,1.0256410256410255,3.713572066704308,1
490,3.670967741935484,2.3134328358208953,5.049856007249537,1
5674,3.4375,32.0,3.4965075614664802,0
1578,3.8076923076923075,26.0,3.295836866004329,0
5449,3.861111111111111,36.0,3.6109179126442243,0
114,3.8208955223880596,67.0,4.219507705176107,0
3180,3.0689655172413794,29.0,3.4011973816621555,0
2979,3.9210526315789473,76.0,4.343805421853684,0
2745,3.4328358208955225,67.0,4.219507705176107,0
4107,3.1866666666666665,75.0,4.330733340286331,0
817,3.6739130434782608,2.3,3.8501476017100584,1
3666,3.607142857142857,28.0,3.367295829986474,0
2256,3.3944954128440368,109.0,4.700480365792417,0
5969,3.8333333333333335,60.0,4.110873864173311,0
1365,3.6923076923076925,91.0,4.5217885770490405,0
6503,2.925925925925926,27.0,3.332204510175204,0
1008,3.793103448275862,29.0,3.4011973816621555,0
5010,3.6,35.0,3.58351893845611,0
5948,3.619047619047619,21.0,3.091042453358316,0
3509,3.3,60.0,4.110873864173311,0
4771,4.164179104477612,67.0,4.219507705176107,0
3325,3.2432432432432434,4.625,3.6375861597263857,1
4231,3.4347826086956523,23.0,3.1780538303479458,0
2704,3.380952380952381,21.0,3.091042453358316,0
1670,3.393939393939394,33.0,3.5263605246161616,0
939,3.838709677419355,31.0,3.4657359027997265,0
2286,3.5,58.0,4.07753744390572,0
2627,3.125,32.0,3.4965075614664802,0
1167,3.8214285714285716,28.0,3.367295829986474,0
6436,3.550561797752809,89.0,4.499809670330265,0
6341,3.6402877697841727,139.0,4.941642422609304,0
2427,4.230769230769231,65.0,4.189654742026425,0
5849,3.7560975609756095,123.0,4.820281565605037,0
5048,3.557788944723618,199.0,5.298317366548036,0
1484,2.945945945945946,74.0,4.31748811353631,0
4611,3.6666666666666665,24.0,3.2188758248682006,0
3607,3.1875,32.0,3.4965075614664802,0
4258,4.615384615384615,39.0,3.6888794541139363,0
658,4.15,80.0,4.394449154672439,0
3434,3.0,27.0,3.332204510175204,0
5349,3.4571428571428573,35.0,3.58351893845611,0
2437,3.0476190476190474,42.0,3.7612001156935624,0
4301,3.5,30.0,3.4339872044851463,0
5977,3.0344827586206895,29.0,3.4011973816621555,0
5217,2.7037037037037037,27.0,3.332204510175204,0
2939,3.576923076923077,26.0,3.295836866004329,0
597,4.041666666666667,24.0,3.2188758248682006,0
4485,2.8309859154929575,71.0,4.276666119016055,0
2804,3.688679245283019,35.333333333333336,4.672828834461906,0
1170,3.1515151515151514,0.7333333333333333,3.5263605246161616,1
4824,3.272727272727273,22.0,3.1354942159291497,0
1219,3.4285714285714284,0.6546762589928058,4.5217885770490405,1
4765,3.9166666666666665,1.0714285714285714,5.198497031265826,1
5777,3.46875,32.0,3.4965075614664802,0
4338,3.6136363636363638,44.0,3.8066624897703196,0
5361,4.333333333333333,21.0,3.091042453358316,0
1655,3.64,25.0,3.258096538021482,0
4381,4.026315789473684,38.0,3.6635616461296463,0
3099,4.02970297029703,101.0,4.624972813284271,0
1605,3.55,20.0,3.044522437723423,0
1243,3.9714285714285715,35.0,3.58351893845611,0
5557,3.3,20.0,3.044522437723423,0
6564,4.37037037037037,27.0,3.332204510175204,0
5226,3.53125,32.0,3.4965075614664802,0
2088,3.310344827586207,87.0,4.477336814478207,0
5407,3.4242424242424243,33.0,3.5263605246161616,0
4630,3.8421052631578947,38.0,3.6635616461296463,0
3134,3.9310344827586206,29.0,3.4011973816621555,0
6357,3.5945945945945947,37.0,3.6375861597263857,0
1444,3.94,50.0,3.9318256327243257,0
4815,3.721311475409836,61.0,4.127134385045092,0
19,3.84,50.0,3.9318256327243257,0
5411,3.675,40.0,3.713572066704308,0
6466,3.5714285714285716,21.0,3.091042453358316,0
1695,3.259259259259259,27.0,3.332204510175204,0
1880,3.4358974358974357,39.0,3.6888794541139363,0
2814,4.111111111111111,45.0,3.828641396489095,0
6467,3.904255319148936,1.5161290322580645,4.553876891600541,1
494,4.0,61.0,4.127134385045092,0
5673,3.838709677419355,62.0,4.143134726391533,0
6356,3.6666666666666665,57.0,4.060443010546419,0
2355,3.325,40.0,3.713572066704308,0
1781,3.65,20.0,3.044522437723423,0
3687,3.8,20.0,3.044522437723423,0
972,3.2903225806451615,31.0,3.4657359027997265,0
3684,3.8461538461538463,39.0,3.6888794541139363,0
4425,3.8444444444444446,45.0,3.828641396489095,0
2359,3.6,25.0,3.258096538021482,0
814,4.201834862385321,109.0,4.700480365792417,0
4409,3.6486486486486487,37.0,3.6375861597263857,0
3913,3.6363636363636362,22.0,3.1354942159291497,0
3678,3.2,55.0,4.02535169073515,0
1727,3.652173913043478,23.0,3.1780538303479458,0
886,3.864864864864865,37.0,3.6375861597263857,0
1329,2.984375,64.0,4.174387269895637,0
1955,3.58974358974359,78.0,4.3694478524670215,0
4154,4.3,20.0,3.044522437723423,0
126,3.34375,32.0,3.4965075614664802,0
3545,4.228571428571429,35.0,3.58351893845611,0
2886,3.236842105263158,38.0,3.6635616461296463,0
1982,4.3428571428571425,35.0,3.58351893845611,0
853,3.9308510638297873,2.088888888888889,5.241747015059643,1
6178,3.295302013422819,5.730769230769231,5.0106352940962555,1
2989,4.0344827586206895,29.0,3.4011973816621555,0
4306,3.2962962962962963,27.0,3.332204510175204,0
5173,3.6335078534031413,0.41885964912280704,5.2574953720277815,1
6612,3.1904761904761907,21.0,3.091042453358316,0
4201,3.7560975609756095,41.0,3.7376696182833684,0
2700,4.304347826086956,23.0,3.1780538303479458,0
4564,3.3442622950819674,61.0,4.127134385045092,0
1464,4.103448275862069,29.0,3.4011973816621555,0
5150,3.3783783783783785,0.4567901234567901,3.6375861597263857,1
6221,3.984375,64.0,4.174387269895637,0
1301,3.128939828080229,2.4577464788732395,5.857933154483459,1
3773,3.225806451612903,93.0,4.543294782270004,0
640,3.3137254901960786,51.0,3.9512437185814275,0
547,3.45,20.0,3.044522437723423,0
3105,3.1724137931034484,29.0,3.4011973816621555,0
3959,3.0416666666666665,24.0,3.2188758248682006,0
5161,3.8468468468468466,0.24776785714285715,4.718498871295094,1
6208,3.5625,32.0,3.4965075614664802,0
4123,3.3,30.0,3.4339872044851463,0
5159,3.8823529411764706,51.0,3.9512437185814275,0
959,3.3333333333333335,0.41304347826086957,4.060443010546419,1
2486,3.212121212121212,33.0,3.5263605246161616,0
3427,3.396039603960396,101.0,4.624972813284271,0
2633,4.055555555555555,1.05,4.844187086458591,1
5320,3.8,20.0,3.044522437723423,0
5921,3.3607142857142858,280.0,5.638354669333745,0
3869,4.342105263157895,38.0,3.6635616461296463,0
4304,3.25,24.0,3.2188758248682006,0
3593,4.248062015503876,129.0,4.867534450455582,0
1534,3.5238095238095237,21.0,3.091042453358316,0
6480,3.557377049180328,183.0,5.214935757608986,0
2967,3.1875,48.0,3.8918202981106265,0
6653,3.2,20.0,3.044522437723423,0
3042,3.967741935483871,15.5,4.8283137373023015,1
3377,3.6785714285714284,28.0,3.367295829986474,0
3943,3.1052631578947367,38.0,3.6635616461296463,0
5822,4.2105263157894735,57.0,4.060443010546419,0
4680,3.028985507246377,69.0,4.248495242049359,0
2371,3.380952380952381,3.7333333333333334,5.1298987149230735,1
5520,3.4893617021276597,47.0,3.871201010907891,0
1088,3.216666666666667,60.0,4.110873864173311,0
6413,3.391304347826087,23.0,3.1780538303479458,0
1379,3.4615384615384617,26.0,3.295836866004329,0
1214,3.9655172413793105,29.0,3.4011973816621555,0
3003,4.25,20.0,3.044522437723423,0
1438,3.6,25.0,3.258096538021482,0
3135,3.891891891891892,0.30578512396694213,3.6375861597263857,1
3735,3.5142857142857142,0.4117647058823529,3.58351893845611,1
6344,4.285714285714286,35.0,3.58351893845611,0
5396,3.2666666666666666,45.0,3.828641396489095,0
2331,2.9607843137254903,51.0,3.9512437185814275,0
6,3.75,24.0,3.2188758248682006,0
2795,3.6526315789473682,95.0,4.564348191467836,0
2115,3.8,25.0,3.258096538021482,0
2027,4.05,20.0,3.044522437723423,0
80,3.64,25.0,3.258096538021482,0
113,4.392857142857143,28.0,3.367295829986474,0
2682,4.166666666666667,42.0,3.7612001156935624,0
999,3.08,25.0,3.258096538021482,0
2926,3.8225806451612905,62.0,4.143134726391533,0
3471,3.3125,48.0,3.8918202981106265,0
1938,3.4545454545454546,22.0,3.1354942159291497,0
4946,4.035714285714286,28.0,3.367295829986474,0
5163,4.0344827586206895,29.0,3.4011973816621555,0
3852,3.4210526315789473,38.0,3.6635616461296463,0
5104,4.406015037593985,22.166666666666668,4.897839799950911,0
4535,3.8636363636363638,22.0,3.1354942159291497,0
1283,3.5652173913043477,46.0,3.8501476017100584,0
1509,4.074074074074074,54.0,4.007333185232471,0
6532,3.0535714285714284,56.0,4.04305126783455,0
2101,2.9523809523809526,42.0,3.7612001156935624,0
4192,2.8596491228070176,57.0,4.060443010546419,0
12,3.5277777777777777,36.0,3.6109179126442243,0
1990,3.0,21.0,3.091042453358316,0
1064,3.52,25.0,3.258096538021482,0
4704,4.413333333333333,0.16968325791855204,4.330733340286331,1
3043,3.28125,32.0,3.4965075614664802,0
6061,3.6052631578947367,38.0,3.6635616461296463,0
4496,3.757142857142857,70.0,4.2626798770413155,0
2506,3.15,40.0,3.713572066704308,0
1812,3.9491525423728815,118.0,4.77912349311153,0
2253,3.82,50.0,3.9318256327243257,0
2303,3.739130434782609,23.0,3.1780538303479458,0
2827,3.5,22.0,3.1354942159291497,0
39,3.7,20.0,3.044522437723423,0
943,3.5374149659863945,3.675,4.997212273764115,1
4841,3.869565217391304,69.0,4.248495242049359,0
2090,3.5833333333333335,48.0,3.8918202981106265,0
6415,3.3863636363636362,44.0,3.8066624897703196,0
961,3.138888888888889,36.0,3.6109179126442243,0
3280,3.671641791044776,67.0,4.219507705176107,0
483,3.7948717948717947,39.0,3.6888794541139363,0
2288,2.9285714285714284,42.0,3.7612001156935624,0
5814,3.7223529411764704,2.019002375296912,6.7464121285733745,1
5661,3.7,40.0,3.713572066704308,0
3172,3.542105263157895,190.0,5.25227342804663,0
5147,4.0,28.0,3.367295829986474,0
1557,3.3125,64.0,4.174387269895637,0
3558,3.739130434782609,23.0,3.1780538303479458,0
2652,4.0476190476190474,21.0,3.091042453358316,0
2720,3.843621399176955,2.927710843373494,5.497168225293202,1
3706,3.46,6.25,3.9318256327243257,1
3462,3.84,25.0,3.258096538021482,0
4278,4.074074074074074,1.6875,3.332204510175204,1
3784,4.2,0.21739130434782608,4.51085950651685,1
1505,3.5,60.0,4.110873864173311,0
4067,3.8,130.0,4.875197323201151,0
1679,3.88,0.06038647342995169,3.258096538021482,1
2701,3.04,25.0,3.258096538021482,0
3799,3.8,50.0,3.9318256327243257,0
4229,2.54320987654321,81.0,4.406719247264253,0
3194,3.163265306122449,49.0,3.912023005428146,0
3926,4.8,0.25485436893203883,4.663439094112067,1
5222,3.68,25.0,3.258096538021482,0
3077,3.8181818181818183,0.08029197080291971,3.5263605246161616,1
5702,4.035714285714286,28.0,3.367295829986474,0
1632,3.661417322834646,127.0,4.852030263919617,0
5589,3.4634146341463414,41.0,3.7376696182833684,0
5733,3.260869565217391,2.5555555555555554,3.1780538303479458,1
5617,3.260869565217391,23.0,3.1780538303479458,0
5837,3.8043478260869565,36.8,5.220355825078324,0
1043,3.652173913043478,23.0,3.1780538303479458,0
5619,4.0,29.0,3.4011973816621555,0
5987,3.55,20.0,3.044522437723423,0
6664,3.484848484848485,33.0,3.5263605246161616,0
4683,4.0,27.0,3.332204510175204,0
4446,3.8,40.0,3.713572066704308,0
3045,3.6470588235294117,25.5,3.9512437185814275,0
3825,3.9565217391304346,23.0,3.1780538303479458,0
4846,3.4074074074074074,54.0,4.007333185232471,0
593,4.296803652968037,13.6875,5.393627546352362,1
1589,3.2666666666666666,30.0,3.4339872044851463,0
3098,3.44,25.0,3.258096538021482,0
6274,3.3333333333333335,60.0,4.110873864173311,0
4544,4.026490066225166,7.55,5.0238805208462765,1
6736,3.6129032258064515,31.0,3.4657359027997265,0
3701,2.912280701754386,57.0,4.060443010546419,0
2386,3.664473684210526,6.909090909090909,5.030437921392435,1
117,4.258064516129032,62.0,4.143134726391533,0
6367,3.196969696969697,66.0,4.204692619390966,0
5567,2.967741935483871,31.0,3.4657359027997265,0
5721,4.05,20.0,3.044522437723423,0
4293,3.526315789473684,38.0,3.6635616461296463,0
143,3.775,40.0,3.713572066704308,0
4078,3.763157894736842,38.0,3.6635616461296463,0
2321,3.3125,6.4,5.081404364984463,1
2861,3.4285714285714284,21.0,3.091042453358316,0
2870,3.05,20.0,3.044522437723423,0
3109,3.4486301369863015,292.0,5.680172609017068,0
1223,3.5163934426229506,1.6712328767123288,4.812184355372417,1
6027,4.202702702702703,74.0,4.31748811353631,0
1131,3.95,40.0,3.713572066704308,0
4296,3.787878787878788,33.0,3.5263605246161616,0
5110,3.1505154639175257,1.2597402597402598,6.186208623900494,1
2882,2.9454545454545453,55.0,4.02535169073515,0
1771,3.3971014492753624,345.0,5.846438775057725,0
4609,3.45,20.0,3.044522437723423,0
6735,4.088235294117647,34.0,3.5553480614894135,0
1308,3.453125,2.4615384615384617,4.174387269895637,1
624,3.5238095238095237,21.0,3.091042453358316,0
592,4.166666666666667,30.0,3.4339872044851463,0
2304,3.423076923076923,26.0,3.295836866004329,0
2940,3.727272727272727,22.0,3.1354942159291497,0
6322,3.6363636363636362,22.0,3.1354942159291497,0
6567,3.24,25.0,3.258096538021482,0
1437,3.658291457286432,8.652173913043478,5.298317366548036,1
2690,3.8,60.0,4.110873864173311,0
2399,3.4296296296296296,7.5,4.912654885736052,1
2901,3.65,20.0,3.044522437723423,0
3933,3.3934426229508197,0.16094986807387862,4.127134385045092,1
3231,3.58,100.0,4.61512051684126,0
5656,3.4444444444444446,36.0,3.6109179126442243,0
4160,3.5046728971962615,107.0,4.68213122712422,0
3600,3.259259259259259,2.793103448275862,4.406719247264253,1
2290,3.310344827586207,29.0,3.4011973816621555,0
4940,4.137931034482759,29.0,3.4011973816621555,0
6113,3.564516129032258,62.0,4.143134726391533,0
3323,4.464285714285714,28.0,3.367295829986474,0
4837,3.52,25.0,3.258096538021482,0
681,3.6785714285714284,28.0,3.367295829986474,0
1115,3.27027027027027,37.0,3.6375861597263857,0
3053,3.3295454545454546,5.5,5.8664680569332965,1
3709,3.8260869565217392,23.0,3.1780538303479458,0
1099,3.3636363636363638,44.0,3.8066624897703196,0
5357,3.5714285714285716,28.0,3.367295829986474,0
5026,4.162162162162162,37.0,3.6375861597263857,0
303,4.0,46.0,3.8501476017100584,0
4894,4.225,0.625,3.713572066704308,1
839,3.8679245283018866,1.0392156862745099,3.9889840465642745,1
1403,3.0843373493975905,5.354838709677419,5.117993812416755,1
4789,3.1176470588235294,0.5396825396825397,3.5553480614894135,1
3966,3.330188679245283,9.636363636363637,4.672828834461906,1
3188,3.260869565217391,7.666666666666667,3.1780538303479458,1
295,3.138888888888889,324.0,5.783825182329737,0
1894,4.490196078431373,51.0,3.9512437185814275,0
2118,3.597560975609756,82.0,4.418840607796598,0
2499,3.7142857142857144,28.0,3.367295829986474,0
983,3.2282608695652173,92.0,4.532599493153256,0
5135,3.276595744680851,47.0,3.871201010907891,0
1574,3.857142857142857,35.0,3.58351893845611,0
5901,3.1,20.0,3.044522437723423,0
4719,3.7916666666666665,48.0,3.8918202981106265,0
377,3.4120603015075375,199.0,5.298317366548036,0
2680,3.5806451612903225,1.4090909090909092,3.4657359027997265,1
3445,4.235294117647059,34.0,3.5553480614894135,0
3138,3.824561403508772,5.181818181818182,4.74493212836325,1
3213,3.5396825396825395,63.0,4.1588830833596715,0
5717,3.3142857142857145,105.0,4.663439094112067,0
1281,3.4473684210526314,76.0,4.343805421853684,0
4688,3.8375,80.0,4.394449154672439,0
4465,3.78125,64.0,4.174387269895637,0
550,3.7,20.0,3.044522437723423,0
1429,3.3846153846153846,52.0,3.970291913552122,0
3380,3.5714285714285716,28.0,3.367295829986474,0
2900,3.5377358490566038,106.0,4.672828834461906,0
3883,3.380952380952381,63.0,4.1588830833596715,0
758,3.933333333333333,30.0,3.4339872044851463,0
501,3.8095238095238093,21.0,3.091042453358316,0
6051,3.58974358974359,39.0,3.6888794541139363,0
4043,3.4,20.0,3.044522437723423,0
6154,3.391304347826087,23.0,3.1780538303479458,0
2833,3.630434782608696,0.39655172413793105,4.9344739331306915,1
4350,3.1293103448275863,4.142857142857143,4.762173934797756,1
4506,3.6666666666666665,1.411764705882353,3.2188758248682006,1
1953,3.476923076923077,65.0,4.189654742026425,0
1247,3.3164556962025316,79.0,4.382026634673881,0
2839,3.7866666666666666,75.0,4.330733340286331,0
733,3.4915254237288136,13.615384615384615,5.181783550292085,1
1607,3.323529411764706,34.0,3.5553480614894135,0
6414,3.1772151898734178,79.0,4.382026634673881,0
6062,3.3088235294117645,68.0,4.23410650459726,0
2716,3.85,20.0,3.044522437723423,0
675,3.8181818181818183,6.925925925925926,5.236441962829949,1
2622,3.6153846153846154,26.0,3.295836866004329,0
2025,3.4285714285714284,21.0,3.091042453358316,0
6183,3.8378378378378377,37.0,3.6375861597263857,0
5711,3.0684931506849313,2.7037037037037037,4.30406509320417,1
1759,3.4871794871794872,39.0,3.6888794541139363,0
105,3.9615384615384617,26.0,3.295836866004329,0
307,4.121212121212121,33.0,3.5263605246161616,0
5035,3.557377049180328,61.0,4.127134385045092,0
6645,3.5,76.0,4.343805421853684,0
2717,3.4545454545454546,22.0,3.1354942159291497,0
2660,3.0714285714285716,10.5,3.7612001156935624,1
6186,3.037037037037037,27.0,3.332204510175204,0
69,3.142857142857143,39.0,5.6131281063880705,0
5997,2.9375,32.0,3.4965075614664802,0
3459,3.66,50.0,3.9318256327243257,0
6040,3.5700934579439254,214.0,5.3706380281276624,0
5988,3.5,24.0,3.2188758248682006,0
6293,4.0,27.0,3.332204510175204,0
4147,3.927710843373494,11.857142857142858,4.430816798843313,1
4378,3.5,40.0,3.713572066704308,0
2636,3.9722222222222223,36.0,3.6109179126442243,0
2152,3.066666666666667,30.0,3.4339872044851463,0
336,3.4878048780487805,41.0,3.7376696182833684,0
517,3.9361702127659575,47.0,3.871201010907891,0
4863,3.1,20.0,3.044522437723423,0
6621,3.6192468619246863,239.0,5.480638923341991,0
4715,2.8620689655172415,9.666666666666666,3.4011973816621555,1
4713,3.4022988505747125,87.0,4.477336814478207,0
4275,3.5877862595419847,131.0,4.882801922586371,0
3350,3.4615384615384617,26.0,3.295836866004329,0
1886,3.7,30.0,3.4339872044851463,0
4024,3.881188118811881,101.0,4.624972813284271,0
5573,3.7205882352941178,17.0,4.919980925828125,0
2869,4.44,25.0,3.258096538021482,0
5625,3.0,24.0,3.2188758248682006,0
6284,3.272108843537415,0.4551083591331269,4.997212273764115,1
354,3.78,50.0,3.9318256327243257,0
5240,3.5277777777777777,36.0,3.6109179126442243,0
2119,3.775147928994083,0.528125,5.135798437050262,1
1603,4.142857142857143,35.0,3.58351893845611,0
5363,3.16,25.0,3.258096538021482,0
1519,3.15625,64.0,4.174387269895637,0
1891,3.8227848101265822,79.0,4.382026634673881,0
358,3.0961538461538463,20.8,4.653960350157523,0
4698,3.7413793103448274,8.923076923076923,4.762173934797756,1
1637,3.6153846153846154,39.0,3.6888794541139363,0
4985,3.611111111111111,72.0,4.290459441148391,0
3476,3.7560975609756095,41.0,3.7376696182833684,0
3052,1.2945736434108528,0.8295819935691319,5.556828061699537,1
3460,3.40625,32.0,3.4965075614664802,0
5271,3.8020833333333335,24.0,4.574710978503383,0
1993,2.945945945945946,37.0,3.6375861597263857,0
2631,3.4473684210526314,76.0,4.343805421853684,0
4344,2.8378378378378377,18.5,3.6375861597263857,0
5343,3.5384615384615383,26.0,3.295836866004329,0
6426,3.272727272727273,22.0,3.1354942159291497,0
1800,3.85,40.0,3.713572066704308,0
3048,3.5609756097560976,41.0,3.7376696182833684,0
4395,3.857142857142857,0.5341365461847389,4.897839799950911,1
4549,3.6315789473684212,24.428571428571427,5.147494476813453,0
740,3.38728323699422,173.0,5.159055299214529,0
5650,3.2222222222222223,0.313953488372093,4.6913478822291435,1
771,3.8679245283018866,53.0,3.9889840465642745,0
2476,3.5398230088495577,4.913043478260869,4.736198448394496,1
708,3.2142857142857144,28.0,3.367295829986474,0
1312,3.961904761904762,210.0,5.351858133476067,0
3646,3.1926605504587156,27.25,4.700480365792417,0
1591,3.76,0.19011406844106463,3.9318256327243257,1
2736,4.025125628140704,0.21653971708378672,5.298317366548036,1
3755,2.6166666666666667,0.5333333333333333,4.795790545596741,1
6300,3.484848484848485,0.1430635838150289,4.605170185988092,1
1581,3.423076923076923,0.5627705627705628,4.875197323201151,1
2623,3.493150684931507,0.31601731601731603,4.30406509320417,1
1097,3.84,25.0,3.258096538021482,0
666,3.8970588235294117,68.0,4.23410650459726,0
1835,4.117224880382775,0.060685249709639955,5.3471075307174685,1
4177,4.333333333333333,30.0,3.4339872044851463,0
6167,3.1977401129943503,50.57142857142857,5.872117789475416,0
3618,3.457805907172996,0.19184069936862555,7.078341579557671,1
140,3.9019607843137254,0.6085918854415274,5.545177444479562,1
3704,3.738796414852753,0.33941764450239026,6.661854740545311,1
5019,3.37007874015748,0.6446700507614214,4.852030263919617,1
6312,2.7395833333333335,0.4897959183673469,4.574710978503383,1
4663,3.4482758620689653,2.0,4.07753744390572,1
6476,3.721362229102167,1.6735751295336787,5.780743515792329,1
6323,4.3,20.0,3.044522437723423,0
4121,2.6363636363636362,22.0,3.1354942159291497,0
862,3.857142857142857,0.1099476439790576,3.091042453358316,1
5030,3.2903225806451615,1.4607329842931938,5.634789603169249,1
883,4.260869565217392,9.2,3.8501476017100584,1
4850,2.7666666666666666,0.26548672566371684,4.110873864173311,1
269,2.8737864077669903,0.5421052631578948,4.6443908991413725,1
5278,4.1,110.0,4.709530201312334,0
37,3.4,20.0,3.044522437723423,0
4649,3.996742671009772,11.37037037037037,5.730099782973574,1
1866,2.9682539682539684,63.0,4.1588830833596715,0
